epoch,train_loss,valid_loss,valid_accuracy,frame_accuracy
1,1.2232441902160645,1.1027217507362366,36.95144724556489,36.951446533203125
2,0.8458383282025655,0.907538652420044,53.59477124183007,53.59477400779724
3,0.569551150004069,0.6762166619300842,67.81045751633987,67.81045794487
4,0.4327804346879323,0.5780400633811951,71.80205415499533,71.80205583572388
5,0.35243356227874756,0.4087831974029541,77.17086834733894,77.17086672782898
6,0.2561776290337245,0.4388478994369507,79.92530345471522,79.92530465126038
7,0.2830926130215327,0.40416571497917175,82.14285714285714,82.14285969734192
8,0.22207588950792947,0.39319898188114166,81.20915032679738,81.20915293693542
9,0.19979049762090048,0.3024791032075882,83.61344537815125,83.61344337463379
10,0.24225720266501108,0.4366053193807602,83.54341736694678,83.54341983795166
11,0.18219654510418573,0.39793702960014343,82.02614379084967,82.02614188194275
12,0.17329626282056174,0.35518816113471985,84.593837535014,84.59383845329285
13,0.1263575404882431,0.4010987728834152,81.37254901960785,81.3725471496582
14,0.1851050779223442,0.3461309224367142,83.14659197012138,83.14658999443054
15,0.10836480806271236,0.3376903384923935,83.49673202614379,83.4967315196991
16,0.10314345608154933,0.31498779356479645,83.8468720821662,83.84687304496765
17,0.08797852198282878,0.26283951103687286,83.70681605975723,83.70681405067444
18,0.07839284464716911,0.2673727720975876,85.48085901027078,85.48085689544678
19,0.09000641604264577,0.3614012151956558,86.25116713352007,86.2511694431305
20,0.07088496163487434,0.33389532566070557,84.08029878618115,84.08029675483704
21,0.09230858087539673,0.3493611216545105,86.29785247432307,86.29785180091858
22,0.10439011082053185,0.3652849942445755,84.38375350140056,84.3837559223175
23,0.06722901885708173,0.2543097957968712,85.48085901027078,85.48085689544678
24,0.05865311622619629,0.31337830424308777,85.15406162464986,85.15406250953674
25,0.07203418637315433,0.2803625166416168,86.5546218487395,86.55462265014648
26,0.05113126213351885,0.3378046452999115,86.27450980392157,86.27451062202454
27,0.06146423518657684,0.4091431125998497,86.5079365079365,86.50793433189392
28,0.061935426046450935,0.36798106133937836,86.99813258636787,86.99813485145569
29,0.11802096416552861,0.39102309942245483,87.23155929038282,87.23155856132507
30,0.0461330475906531,0.2653253600001335,86.64799253034548,86.64799332618713
31,0.06078705315788587,0.2821461632847786,87.02147525676938,87.02147603034973
32,0.06286099677284558,0.38633283972740173,85.97105508870214,85.97105741500854
33,0.06220673273007075,0.4161333590745926,85.92436974789916,85.92436909675598
34,0.07014068216085434,0.3715615049004555,88.16526610644257,88.16526532173157
35,0.061589001367489495,0.3024427592754364,86.69467787114846,86.69467568397522
36,0.07522536565860112,0.27619997411966324,87.72175536881419,87.72175312042236
37,0.05848657960693041,0.30028222501277924,86.01774042950514,86.01773977279663
38,0.10663148884971936,0.22075198590755463,87.3249299719888,87.32492923736572
39,0.04379375589390596,0.24330556392669678,87.90849673202614,87.90849447250366
40,0.06019255518913269,0.36839599907398224,86.95144724556489,86.95144653320312
41,0.04559897134701411,0.21904470399022102,86.85807656395892,86.85807585716248
42,0.047358149041732155,0.22679755836725235,86.78804855275443,86.78804636001587
43,0.04402269174655279,0.2768542617559433,86.5079365079365,86.50793433189392
44,0.037788343926270805,0.22822654619812965,86.99813258636787,86.99813485145569
45,0.041743764032920204,0.23677018284797668,86.57796451914099,86.57796382904053
46,0.029008477305372555,0.36402183771133423,87.53501400560224,87.53501176834106
47,0.027813710272312164,0.3327639475464821,87.90849673202614,87.90849447250366
48,0.03524436863760153,0.3118441179394722,87.3249299719888,87.32492923736572
49,0.030935559421777725,0.23762546479701996,86.41456582633053,86.41456365585327
50,0.03356441048284372,0.2723110467195511,87.6750700280112,87.67507076263428
51,0.03755173708001772,0.2360864207148552,88.25863678804855,88.25863599777222
52,0.024697011336684227,0.21134016290307045,87.6750700280112,87.67507076263428
53,0.029954910278320312,0.25887666642665863,87.88515406162465,87.88515329360962
54,0.02506127084294955,0.3196359723806381,87.53501400560224,87.53501176834106
