frame,person_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,True,869.2806396484375,343.39288330078125,0.8333786129951477,875.1396484375,332.59674072265625,0.6860611438751221,860.222412109375,333.93121337890625,0.6621516346931458,0.0,0.0,0.4033963680267334,0.0,0.0,0.37273192405700684,915.0780029296875,337.43243408203125,0.9933244585990906,833.9302368164062,340.91162109375,0.9911624193191528,931.8321533203125,408.9237060546875,0.9892983436584473,815.7646484375,411.6204528808594,0.9820945858955383,913.7178955078125,462.62872314453125,0.9843951463699341,825.3304443359375,464.1893005371094,0.9767756462097168,900.5784301757812,445.40643310546875,0.9988504648208618,846.6964111328125,446.06500244140625,0.998611569404602,907.251953125,503.57086181640625,0.9973932504653931,842.3045654296875,503.23443603515625,0.9967929720878601,909.2583618164062,590.1207275390625,0.9888258576393127,854.4860229492188,590.3343505859375,0.9870269894599915
1,True,868.3486328125,342.5970458984375,0.8265610933303833,874.1160278320312,332.1470947265625,0.6754013299942017,859.7708740234375,333.3710021972656,0.6408476233482361,0.0,0.0,0.4038848578929901,0.0,0.0,0.34933727979660034,914.7987060546875,337.01171875,0.993385374546051,834.2767333984375,340.33221435546875,0.991201639175415,930.8699340820312,408.4088134765625,0.9897492527961731,815.828369140625,410.80682373046875,0.982829749584198,912.4739990234375,463.9344482421875,0.9850683808326721,825.9400634765625,463.87530517578125,0.9778579473495483,900.3630981445312,444.78192138671875,0.9989292025566101,846.7833251953125,445.5076904296875,0.9987072944641113,909.3505859375,502.9232482910156,0.9975730776786804,844.449462890625,502.88092041015625,0.9970358610153198,909.4027099609375,590.1357421875,0.9894469976425171,853.7539672851562,590.7625122070312,0.9878284931182861
2,True,864.6241455078125,339.6472473144531,0.7477132081985474,869.775634765625,329.8604431152344,0.5985876321792603,0.0,0.0,0.48358550667762756,0.0,0.0,0.3983248770236969,0.0,0.0,0.22598329186439514,913.9304809570312,336.4710388183594,0.9926748871803284,834.0479736328125,340.76055908203125,0.9872065782546997,931.7373046875,406.57220458984375,0.9911065697669983,816.1074829101562,409.71734619140625,0.976253867149353,913.0535888671875,466.974609375,0.9864869117736816,826.30810546875,464.98797607421875,0.9717037677764893,897.7374267578125,451.9674072265625,0.9991241097450256,844.7528076171875,452.8829040527344,0.9987829327583313,905.47705078125,513.55615234375,0.9981352090835571,845.253662109375,513.969970703125,0.997356653213501,907.384033203125,590.47216796875,0.9920793175697327,856.7642822265625,591.5806274414062,0.9898433685302734
3,True,865.2258911132812,342.71185302734375,0.7909570932388306,871.1841430664062,332.277587890625,0.6536862850189209,856.759765625,333.6830749511719,0.5555002689361572,0.0,0.0,0.42148175835609436,0.0,0.0,0.26233816146850586,915.498779296875,336.7984313964844,0.9924907088279724,833.6702880859375,340.2629089355469,0.9877651333808899,932.3362426757812,408.7121887207031,0.9901241660118103,816.8538208007812,410.614013671875,0.9766684174537659,911.90771484375,465.8559265136719,0.9854008555412292,827.6259155273438,464.8173522949219,0.9721049666404724,900.042724609375,450.23876953125,0.9988151788711548,845.5175170898438,450.571044921875,0.9984179735183716,906.1015625,505.41766357421875,0.9973588585853577,841.5818481445312,504.8367004394531,0.9963997602462769,908.5621337890625,589.1168212890625,0.9887867569923401,854.7919921875,588.938232421875,0.9860214591026306
4,True,864.5740966796875,344.77606201171875,0.8140725493431091,870.940673828125,334.33441162109375,0.6884090900421143,856.3119506835938,335.3934326171875,0.5822838544845581,0.0,0.0,0.45471689105033875,0.0,0.0,0.2691652178764343,915.426025390625,337.73553466796875,0.9933057427406311,833.456298828125,340.11114501953125,0.9889429807662964,932.0300903320312,409.7057189941406,0.9907488226890564,816.8404541015625,410.29815673828125,0.9776877760887146,911.48095703125,465.76007080078125,0.9862268567085266,827.9827880859375,464.4998474121094,0.9733290076255798,900.2733764648438,448.88494873046875,0.9988787770271301,845.6195068359375,448.8390197753906,0.9984960556030273,906.9515380859375,505.1099853515625,0.9974768757820129,842.1498413085938,504.07843017578125,0.9965499639511108,908.9859619140625,590.0712890625,0.9890565276145935,855.1551513671875,589.3359375,0.986333429813385
5,True,866.1146850585938,344.6042785644531,0.8101223707199097,872.35498046875,334.1207275390625,0.6732943058013916,857.6658325195312,335.1827392578125,0.5889174342155457,0.0,0.0,0.4301891624927521,0.0,0.0,0.2866014242172241,915.61376953125,339.13104248046875,0.9931156039237976,833.9577026367188,341.1127014160156,0.9894073605537415,932.011474609375,410.5337219238281,0.9903172254562378,816.5394287109375,409.99456787109375,0.9792647361755371,911.728515625,465.55859375,0.9857390522956848,827.06103515625,463.5744323730469,0.9747442603111267,901.1903076171875,449.56390380859375,0.9988915324211121,846.725341796875,449.45294189453125,0.9985628724098206,908.5037841796875,504.1236572265625,0.9975528120994568,843.2074584960938,502.9303894042969,0.9967719912528992,909.69970703125,589.935546875,0.9895871877670288,855.04736328125,588.8926391601562,0.9873247146606445
6,True,863.952880859375,347.0411376953125,0.8102198243141174,870.4576416015625,336.6244812011719,0.6868708729743958,856.0343017578125,337.54541015625,0.5684568285942078,0.0,0.0,0.46083691716194153,0.0,0.0,0.25368842482566833,915.427001953125,340.4888000488281,0.9932589530944824,833.7958374023438,342.5984802246094,0.9887869954109192,932.4708251953125,411.78887939453125,0.9907819628715515,816.53759765625,412.32012939453125,0.9775176644325256,913.3787841796875,464.667236328125,0.9862362742424011,827.0482177734375,463.80291748046875,0.9731504917144775,901.3829956054688,449.7177734375,0.9988780617713928,847.0125732421875,449.65008544921875,0.9984917640686035,908.3468017578125,502.03948974609375,0.9975720047950745,842.9249267578125,501.0003662109375,0.9966777563095093,909.7849731445312,589.476806640625,0.9897506833076477,854.8165283203125,588.7363891601562,0.9872038960456848
7,True,863.1666870117188,348.6056213378906,0.8105424046516418,869.4407958984375,338.01422119140625,0.694644570350647,855.047119140625,339.1844787597656,0.5652136206626892,0.0,0.0,0.47281286120414734,0.0,0.0,0.2481193095445633,915.218017578125,341.75775146484375,0.9933433532714844,833.533935546875,344.0603332519531,0.9882504940032959,932.9342651367188,412.63336181640625,0.9910224676132202,816.060791015625,412.8876953125,0.9757862687110901,913.6422119140625,463.9398193359375,0.9864636659622192,826.6121826171875,463.6255187988281,0.971575915813446,901.0433349609375,449.6715087890625,0.9988541603088379,846.736572265625,449.5589904785156,0.9984114170074463,908.4047241210938,501.6645812988281,0.9975530505180359,842.7720336914062,500.3829345703125,0.9965397119522095,909.8489990234375,589.6292724609375,0.9897562861442566,855.0437622070312,588.3623046875,0.9869025945663452
8,True,861.6051635742188,351.34100341796875,0.7370157241821289,867.62939453125,341.3288269042969,0.6004722118377686,0.0,0.0,0.44872456789016724,0.0,0.0,0.4186600148677826,0.0,0.0,0.18665555119514465,915.386474609375,343.8025817871094,0.9915270209312439,833.1718139648438,347.70751953125,0.9851562976837158,934.724365234375,411.2392272949219,0.9907688498497009,814.929931640625,414.769775390625,0.9756609797477722,913.5060424804688,464.52587890625,0.9865407347679138,826.5217895507812,464.99847412109375,0.9722208380699158,901.574951171875,448.9157409667969,0.9988656044006348,846.7183837890625,449.55352783203125,0.9984403252601624,910.1168212890625,499.4032287597656,0.997621476650238,843.5700073242188,499.3331298828125,0.996694803237915,909.7721557617188,588.9140014648438,0.9900156855583191,853.8682861328125,589.4056396484375,0.9874206185340881
9,True,865.2376098632812,354.239990234375,0.7165023684501648,870.7744140625,344.1540832519531,0.5541379451751709,0.0,0.0,0.468288391828537,0.0,0.0,0.35089150071144104,0.0,0.0,0.23271164298057556,914.8824462890625,345.373291015625,0.9906240105628967,832.0724487304688,350.2491455078125,0.9849743843078613,935.5259399414062,409.8316955566406,0.9900217652320862,813.5343017578125,414.6609191894531,0.9770877361297607,914.6446533203125,464.8045349121094,0.985832929611206,825.6412353515625,465.98455810546875,0.9734591245651245,901.1614379882812,448.8223571777344,0.9988344311714172,845.8074951171875,450.0693054199219,0.9984508752822876,910.64990234375,500.7255859375,0.9975441098213196,843.4451904296875,501.22259521484375,0.9966899156570435,909.9100341796875,588.8863525390625,0.9898337125778198,854.2044677734375,589.7862548828125,0.9874358177185059
