epoch,train_loss,valid_loss,valid_accuracy
1,148.49473571777344,125.03878784179688,51.54600301659125
2,98.21907806396484,110.56768798828125,53.996983408748115
3,77.03570556640625,93.02558135986328,62.17948717948718
4,68.0041561126709,87.9866943359375,67.00603318250377
5,70.26279640197754,80.5207290649414,68.92911010558069
6,59.956350326538086,69.71849822998047,75.37707390648568
7,56.10289764404297,71.17532348632812,75.03770739064856
8,54.35169506072998,62.71149444580078,78.92156862745098
9,54.81811809539795,71.01030731201172,71.87028657616892
10,52.141507148742676,67.519287109375,73.64253393665159
11,62.00654888153076,64.2046890258789,75.98039215686275
12,56.883811950683594,55.174598693847656,80.5052790346908
13,42.72169303894043,73.78855895996094,72.3604826546003
14,54.758296966552734,56.38117218017578,78.88386123680242
15,74.25671577453613,58.656131744384766,79.41176470588235
16,65.2875452041626,72.37751770019531,76.13122171945702
17,53.045681953430176,88.71881103515625,74.17043740573152
18,47.186607360839844,69.84955596923828,79.26093514328808
19,38.173102378845215,75.45419311523438,76.39517345399699
20,25.71508264541626,77.1458969116211,76.80995475113122
21,34.96213102340698,74.5346908569336,75.75414781297134
22,31.784119129180908,65.12969970703125,81.44796380090497
23,54.01723766326904,70.97297668457031,77.71493212669684
24,37.11556053161621,62.057498931884766,81.07088989441931
25,38.0340313911438,61.02304458618164,81.37254901960785
26,33.78237009048462,64.72117614746094,78.88386123680242
27,21.42141819000244,64.39567565917969,80.052790346908
28,24.728615760803223,69.69696044921875,79.63800904977376
29,23.787626266479492,65.27320861816406,80.1659125188537
30,32.43877029418945,65.42084503173828,77.94117647058823
31,31.506499767303467,67.70067596435547,78.99698340874811
32,22.48912239074707,74.18822479248047,77.48868778280543
33,47.91698455810547,100.97846221923828,74.47209653092006
34,22.59944486618042,77.02447509765625,76.54600301659126
35,29.61536455154419,86.89492797851562,78.99698340874811
36,93.68032741546631,76.96040344238281,79.26093514328808
37,26.848835468292236,60.833473205566406,81.82503770739065
38,44.830246925354004,59.01618194580078,80.46757164404224
39,39.52655601501465,72.7141342163086,76.05580693815988
40,22.75959873199463,64.88580322265625,78.05429864253394
41,16.332961559295654,70.8498306274414,74.2081447963801
42,17.033294677734375,56.1250114440918,81.22171945701358
43,15.380617618560791,60.079376220703125,79.93966817496229
44,16.523922204971313,69.43373107910156,77.3001508295626
45,15.956751823425293,67.09540557861328,78.50678733031674
46,29.553708791732788,75.1292495727539,78.0920060331825
47,79.2600793838501,81.56695556640625,75.60331825037707
48,30.725425958633423,75.7723617553711,76.01809954751131
49,52.019768953323364,81.04837799072266,76.13122171945702
50,14.783179998397827,72.16004180908203,78.99698340874811
51,11.608586549758911,70.22480773925781,75.7918552036199
52,12.772215127944946,74.78873443603516,78.99698340874811
53,11.727710008621216,67.29190063476562,78.46907993966818
54,12.768488883972168,68.23921203613281,78.2051282051282
55,19.02034091949463,68.71426391601562,79.18552036199095
56,29.14206552505493,66.4106674194336,79.03469079939669
57,15.194770097732544,68.59891510009766,77.9788838612368
