frame,joint1_x,joint1_y,joint2_x,joint2_y,joint3_x,joint3_y,joint4_x,joint4_y,joint5_x,joint5_y,joint6_x,joint6_y,joint7_x,joint7_y,joint8_x,joint8_y,joint9_x,joint9_y,joint10_x,joint10_y,joint11_x,joint11_y,joint12_x,joint12_y,joint13_x,joint13_y,joint14_x,joint14_y,joint15_x,joint15_y,joint16_x,joint16_y,joint17_x,joint17_y
15,850.27294921875,349.3077392578125,857.463134765625,338.2290344238281,840.7607421875,339.2315673828125,873.3131103515625,323.0521240234375,0.0,0.0,899.0762939453125,342.9061889648437,816.6873779296875,343.29345703125,916.7398681640624,414.671630859375,799.3236083984375,412.25537109375,897.6673583984375,467.0822143554688,807.9201049804688,471.9158325195313,885.08203125,447.1624145507813,830.1315307617188,445.9014892578125,885.423095703125,506.8687133789063,819.9400634765625,503.33740234375,886.0538330078125,589.1461181640625,834.21044921875,585.0284423828125
16,850.4085693359375,349.5970458984375,857.6094970703125,338.4920959472656,840.8365478515625,339.4847412109375,873.33349609375,323.1573486328125,0.0,0.0,898.9781494140625,342.84051513671875,816.629150390625,343.0150756835937,916.6878662109376,414.8483276367188,799.46142578125,411.9622192382813,897.8397216796875,467.4437255859375,808.000244140625,472.025390625,884.8155517578125,446.3428955078125,829.8781127929688,444.9710998535156,884.9605712890625,507.403076171875,819.4205932617188,503.7008972167969,886.1995239257812,589.5185546875,834.257080078125,585.1653442382812
17,850.4381103515625,349.5731201171875,857.6334228515625,338.383544921875,840.8219604492188,339.4140319824219,873.36572265625,322.8714294433594,0.0,0.0,899.0643310546875,342.7039794921875,816.7044067382812,342.90728759765625,916.6104125976562,414.9941711425781,799.427490234375,411.96331787109375,897.4449462890625,467.6442260742188,807.978759765625,471.9367065429688,884.9508056640625,446.3605041503906,830.0275268554688,444.9772338867188,884.9221801757812,507.82513427734375,819.338134765625,504.0896301269531,886.1014404296875,590.302978515625,834.1787109375,585.918701171875
18,849.2652587890625,348.720703125,856.3896484375,337.7439880371094,840.0069580078125,338.6917724609375,872.52490234375,322.8671264648437,0.0,0.0,898.368408203125,343.03643798828125,816.7584228515625,342.6083679199219,915.4381713867188,415.6654357910156,799.9608154296875,411.2952575683594,896.443359375,468.4226684570313,808.205078125,471.8718566894531,885.1305541992188,446.66943359375,830.620361328125,445.0150451660156,884.384033203125,507.02685546875,819.5902099609375,502.9596557617188,886.41015625,590.4774169921875,834.8765869140625,585.532958984375
19,850.27783203125,348.1722106933594,857.0709228515625,337.2264404296875,840.877685546875,338.30889892578125,872.513916015625,322.3367004394531,0.0,0.0,898.2734375,342.6169128417969,816.8809814453125,342.2442932128906,916.0519409179688,415.40423583984375,800.3406372070312,410.545166015625,896.7666015625,468.730224609375,808.2744140625,471.4729614257813,885.0692138671875,448.7156066894531,830.6456909179688,447.0519104003906,883.9458618164062,507.8511657714844,819.19384765625,503.7177734375,886.8138427734375,590.1176147460938,835.01318359375,585.0230102539062
20,848.990478515625,347.31597900390625,855.682373046875,336.6293334960937,839.964111328125,337.654541015625,871.41162109375,322.1921081542969,0.0,0.0,897.7572021484375,342.7041015625,816.7679443359375,342.2986755371094,916.1051025390624,415.0927734375,800.393798828125,410.34661865234375,896.982177734375,468.75201416015625,808.4537353515625,471.2259521484375,884.759765625,450.7180786132813,830.6112060546875,449.0340270996094,883.732666015625,508.539794921875,819.2451782226562,504.4754028320313,886.79052734375,589.9517822265625,834.6571655273438,584.9451293945312
21,848.1168823242188,347.43634033203125,854.8531494140625,336.79168701171875,839.2684936523438,337.7581481933594,870.852294921875,322.5979919433594,0.0,0.0,897.3917236328125,343.3971252441406,816.6314697265625,342.85369873046875,916.121337890625,415.187255859375,800.4860229492188,410.4553833007813,897.072998046875,468.44915771484375,808.3546142578125,471.5179138183594,884.94091796875,451.0909423828125,830.978515625,449.32135009765625,883.1530151367188,508.1676025390625,819.1173095703125,503.97216796875,886.7275390625,589.5269775390625,835.1885375976562,584.345458984375
22,846.9710083007812,347.1314697265625,853.780029296875,336.69158935546875,838.332763671875,337.4991455078125,870.077880859375,322.6431579589844,0.0,0.0,896.87939453125,343.43218994140625,816.13916015625,342.1864624023437,915.5341796875,415.2066650390625,799.9603271484375,409.4854736328125,896.8349609375,468.3201904296875,808.1782836914062,471.2276916503906,884.4867553710938,451.2794189453125,830.550048828125,449.2092895507813,882.7447509765625,510.3251037597656,819.0535888671875,505.7650451660156,886.471435546875,589.3815307617188,835.1002807617188,583.6539306640625
23,847.837890625,347.25103759765625,854.8079833984375,336.442138671875,838.6981201171875,337.4180908203125,870.9351196289062,321.9202880859375,0.0,0.0,897.3175048828125,343.4107971191406,816.2664794921875,342.22821044921875,914.876220703125,416.2982177734375,799.7354736328125,409.9888916015625,896.236083984375,468.7958984375,808.2435302734375,471.0064086914063,884.2921142578125,451.3619384765625,830.2842407226562,449.2610473632813,882.2747802734375,510.4837646484375,818.723876953125,505.7637939453125,886.078857421875,589.7056884765625,835.918701171875,583.7876586914062
24,848.197998046875,347.1116027832031,855.0938720703125,336.4057312011719,838.9991455078125,337.3577880859375,870.9659423828125,322.0960693359375,0.0,0.0,897.38818359375,343.4643249511719,816.334716796875,341.9744873046875,914.5259399414062,416.5909423828125,799.8226318359375,409.43560791015625,894.841796875,469.2068481445313,808.6639404296875,470.5024108886719,885.0411376953125,451.4155883789063,830.9024047851562,449.204345703125,882.888671875,508.6549987792969,818.4268798828125,503.7760009765625,886.7698974609375,588.8948974609375,835.4439697265625,582.6656494140625
25,847.8700561523438,346.6659851074219,854.8543701171875,336.1231384277344,838.8927612304688,336.90869140625,870.8234252929688,322.129150390625,0.0,0.0,896.9855346679688,343.43048095703125,816.0418701171875,341.6605529785156,914.51513671875,416.0213928222656,799.6209716796875,408.9949340820313,895.6345825195312,468.801025390625,808.425048828125,470.5970764160156,884.7350463867188,451.3190307617188,830.6969604492188,449.03509521484375,882.0400390625,510.1051940917969,818.3215942382812,505.2164611816406,886.1025390625,589.9717407226562,835.4598999023438,583.7919921875
26,848.3992309570312,348.1080322265625,855.3948974609375,337.5249938964844,839.1483154296875,338.29156494140625,871.172119140625,323.4678039550781,0.0,0.0,896.7784423828125,343.93701171875,815.099853515625,342.2973327636719,914.7467041015624,417.0735168457031,799.1533203125,410.19342041015625,896.226806640625,469.9085083007813,808.558837890625,470.91015625,884.44384765625,449.666259765625,829.6767578125,447.64593505859375,885.156982421875,508.37103271484375,819.44189453125,503.8746643066406,886.298095703125,591.247314453125,833.0057373046875,585.4241943359375
27,847.540283203125,348.17852783203125,854.11572265625,337.6693725585937,838.5013427734375,338.658447265625,869.88330078125,323.1402587890625,0.0,0.0,896.5013427734375,342.7657470703125,815.2445068359375,341.71746826171875,914.414794921875,416.1694946289063,799.1104736328125,409.77191162109375,894.7080688476562,469.6675415039063,808.5142822265625,470.4903259277344,884.3646240234375,449.3863220214844,829.9073486328125,447.5149536132813,884.75341796875,508.0696105957031,819.429931640625,503.7521667480469,886.0689697265625,590.5430297851562,832.9070434570312,584.9612426757812
28,846.7435913085938,346.7620849609375,853.4560546875,336.2973022460937,837.974609375,337.28790283203125,869.6695556640625,322.4905090332031,0.0,0.0,896.4281616210938,342.6833801269531,815.127685546875,342.3246154785156,914.3713989257812,415.736572265625,798.9378662109375,410.9546813964844,894.376708984375,469.6130981445313,808.57421875,471.0552368164063,884.8580932617188,448.58892822265625,830.3719482421875,447.0497131347656,884.8017578125,505.7351989746094,819.1939086914062,501.9360961914063,886.2374267578125,589.9425048828125,832.728271484375,585.239501953125
29,847.0772094726562,346.3510131835937,853.7451782226562,335.9242553710937,838.2799072265625,336.943359375,869.691162109375,322.3758544921875,0.0,0.0,896.123046875,342.6457214355469,814.987548828125,342.6041259765625,914.04638671875,415.6374206542969,798.9949951171875,411.4503479003906,893.8443603515625,469.625,808.6849365234375,471.1753234863281,884.886474609375,448.6027221679688,830.488525390625,447.2568054199219,884.5076293945312,505.4795837402344,819.1265258789062,501.94384765625,886.25830078125,589.7653198242188,832.9383544921875,585.3861083984375
30,847.47314453125,346.3973388671875,854.0924072265625,335.9603271484375,838.6016845703125,336.9979858398437,0.0,0.0,0.0,0.0,896.1747436523438,342.6592712402344,814.9827880859375,342.7305603027344,914.3704833984376,415.6535034179688,799.011474609375,411.71923828125,894.790771484375,469.8069458007813,808.69921875,471.3606262207031,885.0576782226562,448.65338134765625,830.6174926757812,447.38616943359375,884.571044921875,505.4832153320313,819.15380859375,502.0523681640625,886.3009643554688,589.6588745117188,832.8736572265625,585.3956298828125
31,848.0007934570312,347.6849975585937,854.707763671875,337.03778076171875,838.8214111328125,338.1212463378906,0.0,0.0,0.0,0.0,896.3204956054688,342.0653076171875,814.8272705078125,342.370361328125,914.302490234375,415.5434875488281,799.1533203125,411.97601318359375,894.5172729492188,469.726318359375,808.9066162109375,471.4542236328125,885.5868530273438,447.1672668457031,830.9360961914062,446.01666259765625,884.6278076171875,504.478759765625,818.9061279296875,501.1302490234375,886.4606323242188,589.7601928710938,833.2052001953125,585.573974609375
32,847.8319091796875,348.107177734375,854.5288696289062,337.4464416503906,838.6488037109375,338.55474853515625,870.1707763671875,323.0146789550781,0.0,0.0,896.5017700195312,342.1377868652344,814.910888671875,342.3944702148437,914.5390625,415.76171875,799.0560302734375,412.0530395507813,895.20654296875,469.8253784179688,808.8671264648438,471.4553833007813,885.5520629882812,446.562255859375,830.9146728515625,445.3570861816406,884.4981079101562,505.2393493652344,819.251708984375,501.8171997070313,885.9603881835938,589.945556640625,833.4889526367188,585.6602783203125
33,848.150146484375,348.3767395019531,854.868896484375,337.6827392578125,838.871337890625,338.801513671875,870.396484375,323.0239562988281,0.0,0.0,896.6522216796875,341.6173095703125,814.8026733398438,342.0639343261719,914.526123046875,415.52142333984375,798.8596801757812,412.2694091796875,895.2716064453125,469.8948364257813,808.8819580078125,471.7261047363281,885.5167236328125,445.1473388671875,830.720703125,444.0482482910156,884.5958862304688,505.0897216796875,819.265869140625,501.818359375,885.7275390625,590.2623291015625,833.364990234375,586.200927734375
34,847.6547241210938,348.2077331542969,854.3574829101562,337.5150756835937,838.44482421875,338.6729736328125,870.1257934570312,322.7812194824219,0.0,0.0,896.8106689453125,341.3861694335937,814.8587036132812,341.8661193847656,914.7281494140624,415.6775512695313,798.8545532226562,412.3557739257813,895.2647094726562,469.9703979492188,808.7677001953125,471.7810363769531,885.600341796875,445.22955322265625,830.7635498046875,444.0819091796875,884.524658203125,505.1778259277344,819.197998046875,501.8369140625,885.5767822265625,590.0824584960938,833.23583984375,585.9251098632812
35,847.1324462890625,347.9119873046875,853.8057861328125,337.2196044921875,838.037841796875,338.4096374511719,869.7779541015625,322.6264038085937,0.0,0.0,896.7361450195312,341.56414794921875,814.878662109375,342.1727294921875,914.8297119140624,415.610107421875,798.9521484375,412.6597900390625,895.840576171875,469.5563049316406,809.0594482421875,471.8995056152344,885.6876220703125,446.1312255859375,830.9518432617188,445.0068054199219,884.014892578125,505.3712158203125,818.9759521484375,502.0502014160156,885.7509765625,589.8945922851562,833.705810546875,585.81494140625
36,847.4742431640625,347.86871337890625,854.1143798828125,337.2265625,838.4896240234375,338.3570556640625,0.0,0.0,0.0,0.0,897.2784423828125,341.5224609375,815.1209106445312,341.9350891113281,915.0792236328124,415.3636779785156,798.72998046875,412.2747802734375,896.3768920898438,469.4126586914063,808.7514038085938,471.91552734375,885.7252197265625,446.1989135742188,830.77685546875,444.9869995117188,884.0625,506.064453125,818.95556640625,502.6880493164063,885.621337890625,589.2203369140625,833.2725219726562,585.1234130859375
37,847.4913330078125,347.6518249511719,854.0194702148438,337.05291748046875,838.5660400390625,338.2265930175781,0.0,0.0,0.0,0.0,897.2495727539062,341.69891357421875,815.182861328125,342.2475891113281,915.283935546875,415.5570373535156,798.78173828125,412.5715942382813,895.9522705078125,469.12835693359375,808.4744873046875,471.7742614746094,885.4912109375,446.8919067382813,830.6177978515625,445.7220153808594,884.1535034179688,505.7769470214844,819.07470703125,502.4503784179688,885.793212890625,588.8978271484375,833.3413696289062,584.8519897460938
38,847.6122436523438,347.6756591796875,854.1353759765625,337.0765991210937,838.6532592773438,338.2151794433594,0.0,0.0,0.0,0.0,897.218994140625,341.85235595703125,815.1856689453125,342.2221069335937,915.4405517578124,415.6302490234375,798.7684936523438,412.4905395507813,896.9833374023438,468.78717041015625,808.4476318359375,471.6392822265625,885.2861938476562,447.351318359375,830.4520263671875,446.125,884.3480224609375,505.5867309570313,819.22802734375,502.1862487792969,885.8193359375,588.8138427734375,833.2001953125,584.637451171875
39,847.3742065429688,347.440185546875,853.970458984375,336.80615234375,838.49169921875,337.9482727050781,0.0,0.0,0.0,0.0,897.4754638671875,342.04266357421875,815.46240234375,342.32635498046875,915.5191650390624,415.7643127441406,798.9136962890625,412.3534240722656,897.0855712890625,469.0732421875,808.462890625,471.6937255859375,885.1722412109375,448.3357543945313,830.3589477539062,447.01458740234375,884.22216796875,506.0739440917969,818.94775390625,502.55572509765625,886.0733642578125,588.9917602539062,833.1954345703125,584.743896484375
40,847.408935546875,347.65240478515625,853.9998779296875,337.017822265625,838.50439453125,338.16656494140625,0.0,0.0,0.0,0.0,897.6146850585938,341.8572692871094,815.3530883789062,342.1867980957031,915.6395263671876,415.7459716796875,798.7699584960938,412.3429870605469,896.763916015625,469.25,808.5035400390625,471.6551513671875,885.1411743164062,447.8388977050781,830.1396484375,446.5426025390625,884.5831298828125,505.95703125,819.13134765625,502.480712890625,885.985107421875,589.0142211914062,833.086181640625,584.8193359375
41,845.5156860351562,346.57696533203125,852.3299560546875,336.0482788085937,837.095458984375,337.0426025390625,869.57763671875,321.90899658203125,0.0,0.0,897.5451049804688,341.58526611328125,815.200439453125,341.9058532714844,915.7552490234376,415.6616821289063,799.0402221679688,412.90771484375,897.2783203125,469.1600341796875,808.8711547851562,471.9998474121094,885.5623779296875,447.4566650390625,830.494140625,446.1402587890625,884.2060546875,506.0423583984375,818.83154296875,502.6642456054688,886.1209716796875,589.0834350585938,832.8677978515625,585.1741943359375
42,846.0323486328125,348.69000244140625,852.9013671875,337.7731628417969,836.9586181640625,338.9564819335937,869.5339965820312,322.73748779296875,0.0,0.0,897.55810546875,341.37457275390625,813.1046142578125,342.6724548339844,917.7149047851562,414.5794067382813,798.1158447265625,414.1630859375,889.409423828125,459.26123046875,808.573486328125,470.3923645019531,884.74658203125,444.7451171875,828.2078857421875,443.6767578125,886.811767578125,500.1270446777344,817.89501953125,496.5196533203125,887.5039672851562,590.3575439453125,832.4959716796875,585.6494140625
43,851.419677734375,350.8699035644531,857.2935791015625,340.28863525390625,841.0572509765625,341.8351135253906,0.0,0.0,0.0,0.0,896.6275634765625,346.6021728515625,812.039794921875,348.78375244140625,918.6204833984376,412.56488037109375,796.0914916992188,418.0349731445313,879.50244140625,430.95111083984375,805.9559326171875,469.5988159179688,883.2938232421875,450.0085144042969,826.898193359375,449.1221923828125,887.9716796875,501.4377136230469,819.0550537109375,496.8450317382813,885.5137939453125,590.5809326171875,832.11181640625,583.0557861328125
44,846.7618408203125,356.5734558105469,852.363037109375,347.13232421875,837.8724975585938,348.64862060546875,0.0,0.0,0.0,0.0,894.9468383789062,347.427490234375,813.3015747070312,348.1620483398437,909.6151123046876,409.6358642578125,796.103759765625,417.068359375,869.5146484375,423.3395385742188,806.0543212890625,472.2395629882813,886.553466796875,446.8740234375,831.260498046875,445.2104187011719,888.1707763671875,517.2626342773438,819.992919921875,512.134765625,887.100830078125,596.6434326171875,830.3193969726562,587.328125
45,845.18798828125,364.5062255859375,851.38134765625,355.31884765625,836.72265625,356.106201171875,0.0,0.0,0.0,0.0,893.5037841796875,350.9530334472656,814.1005859375,348.0419311523437,902.6046752929688,411.240478515625,794.8705444335938,418.321533203125,868.4541015625,407.5831298828125,806.6998901367188,475.78363037109375,882.939453125,442.678466796875,828.91552734375,439.3746337890625,888.6703491210938,516.21142578125,819.98291015625,508.3890380859375,888.14013671875,597.15673828125,828.9688110351562,583.7391357421875
46,844.08056640625,366.572998046875,851.3307495117188,356.7801513671875,835.45556640625,357.4644470214844,868.96875,341.34918212890625,822.5665283203125,343.4796142578125,893.0634765625,355.57183837890625,812.1707763671875,353.35968017578125,907.263427734375,413.5115966796875,795.138427734375,421.5856018066406,870.9359130859375,410.8973388671875,807.4114379882812,477.95709228515625,882.7554931640625,443.9144287109375,827.8740234375,440.8663940429688,888.43408203125,511.7963562011719,817.0274658203125,504.201904296875,889.3079223632812,598.6256713867188,829.6503295898438,585.6527099609375
47,845.1480712890625,367.21392822265625,852.5634765625,357.1989440917969,835.9971923828125,357.93585205078125,869.91943359375,341.7989196777344,823.02978515625,344.05145263671875,892.958740234375,357.4267578125,812.9476318359375,354.33447265625,904.8394775390624,416.8237609863281,794.1882934570312,425.666748046875,872.0465698242188,401.8543701171875,807.6551513671875,480.2176208496094,882.2109375,444.4503784179688,828.158935546875,440.918701171875,887.7896118164062,508.52197265625,815.7642822265625,499.7048034667969,889.194091796875,598.984130859375,829.1412353515625,583.5474853515625
48,847.7349853515625,366.3602600097656,853.952880859375,356.289794921875,837.7828369140625,357.86151123046875,869.810302734375,339.87774658203125,823.4024658203125,344.3885803222656,893.908447265625,354.0472412109375,814.35888671875,352.3873291015625,901.0541381835938,415.52337646484375,793.2855224609375,424.2060546875,864.85400390625,404.06158447265625,806.3272705078125,478.9917297363281,882.8050537109375,441.8482360839844,828.9000244140625,438.7860107421875,888.6005859375,510.38958740234375,817.2061157226562,502.0669555664063,888.569091796875,598.6043701171875,828.9168090820312,583.5455932617188
49,849.8571166992188,364.1640930175781,855.408203125,354.1952514648437,839.4051513671875,356.087890625,870.1287841796875,338.0230407714844,824.028076171875,343.5985717773437,894.7897338867188,352.3043518066406,814.910888671875,350.9281311035156,904.3863525390624,411.9885864257813,793.706787109375,422.4419555664063,865.8614501953125,395.3676452636719,805.432373046875,480.697265625,882.74951171875,441.529541015625,828.578857421875,438.3062133789063,888.6908569335938,514.6121826171875,818.2088012695312,505.515380859375,887.8932495117188,599.7594604492188,829.7861328125,582.9281005859375
50,849.4580078125,365.6626586914063,856.3739013671875,354.2892150878906,837.9743041992188,355.7006225585937,871.4676513671875,336.4654541015625,821.5867919921875,341.09088134765625,896.08642578125,351.17657470703125,813.4102783203125,351.0471496582031,904.829833984375,413.0505981445313,794.5260009765625,423.0523681640625,864.0305786132812,397.0637512207031,804.5411376953125,477.65277099609375,883.489990234375,435.789794921875,828.2261352539062,433.3131408691406,887.4178466796875,512.3003540039062,820.2474365234375,503.684326171875,883.721923828125,598.0462646484375,833.4281616210938,583.6793212890625
51,846.718994140625,365.90826416015625,853.98046875,354.5726318359375,835.6885986328125,355.8273010253906,871.0906982421875,336.57647705078125,820.98291015625,340.785888671875,897.2449951171875,351.4887084960937,813.740966796875,349.81060791015625,903.8846435546876,415.6886901855469,793.7825927734375,424.0518798828125,864.833251953125,391.8109130859375,804.9904174804688,477.2945251464844,883.1268310546875,436.4200744628906,827.415771484375,433.0351867675781,887.3843994140625,511.8966979980469,819.6146850585938,501.88916015625,884.0770263671875,599.3505859375,833.5029296875,582.807373046875
52,844.5089111328125,365.391357421875,852.1876220703125,354.4439697265625,834.4506225585938,355.1983337402344,870.7219848632812,337.0560913085937,0.0,0.0,897.265625,351.904296875,813.92626953125,348.9619445800781,903.207763671875,416.2911376953125,793.8804931640625,422.1763916015625,863.9990234375,397.7687377929688,804.8772583007812,477.1359252929688,883.03125,436.377197265625,827.3626098632812,432.5115356445313,887.0865478515625,511.7372131347656,819.93212890625,501.5816040039063,883.4703369140625,598.5323486328125,833.2236328125,582.3316650390625
