25%,1.0,0.5,0.6666666666666666,1,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.5,0.6666666666666666,2,0,2
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.6666666666666666,0.5,0.5714285714285715,2,1,2
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.75,1.0,0.8571428571428571,3,1,0
25%,0.2857142857142857,1.0,0.4444444444444445,2,5,0
25%,1.0,0.5,0.6666666666666666,1,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,0.2727272727272727,1.0,0.42857142857142855,3,8,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.8,0.8,0.8000000000000002,4,1,1
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,4,0,0
25%,0.4,1.0,0.5714285714285715,2,3,0
25%,0.5,0.75,0.6,3,3,1
25%,1.0,1.0,1.0,4,0,0
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,0.6,0.75,0.6666666666666665,3,2,1
25%,1.0,1.0,1.0,3,0,0
25%,0.3333333333333333,0.6,0.42857142857142855,3,6,2
25%,0.8,1.0,0.888888888888889,4,1,0
25%,1.0,1.0,1.0,3,0,0
25%,0.19047619047619047,1.0,0.32,4,17,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,1.0,1.0,1.0,3,0,0
25%,0.5,1.0,0.6666666666666666,2,2,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,2,0,0
25%,0.75,1.0,0.8571428571428571,3,1,0
25%,0.06666666666666667,1.0,0.125,1,14,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,5,0,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,5,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.5,1.0,0.6666666666666666,2,2,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,1.0,1.0,1.0,2,0,0
25%,0.16666666666666666,0.5,0.25,1,5,1
25%,1.0,1.0,1.0,2,0,0
25%,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.5,1.0,0.6666666666666666,2,2,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.3333333333333333,0.8,0.47058823529411764,4,8,1
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,1.0,1.0,2,0,0
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,0.2857142857142857,0.5,0.36363636363636365,2,5,2
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.75,1.0,0.8571428571428571,3,1,0
25%,1.0,0.5,0.6666666666666666,1,0,1
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,0.5,0.6666666666666666,0.5714285714285715,2,2,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.42857142857142855,1.0,0.6,3,4,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,0.3,1.0,0.4615384615384615,3,7,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,0.5,0.8,0.6153846153846154,4,4,1
25%,0.25,0.5,0.3333333333333333,2,6,2
25%,0.6666666666666666,1.0,0.8,4,2,0
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,1.0,1.0,3,0,0
25%,0.3333333333333333,0.5,0.4,1,2,1
25%,1.0,1.0,1.0,4,0,0
25%,0.16666666666666666,1.0,0.2857142857142857,1,5,0
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.5,1.0,0.6666666666666666,1,1,0
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.75,1.0,0.8571428571428571,3,1,0
25%,1.0,1.0,1.0,4,0,0
25%,0.2222222222222222,0.6666666666666666,0.3333333333333333,2,7,1
25%,0.8333333333333334,1.0,0.9090909090909091,5,1,0
25%,0.4444444444444444,0.8,0.5714285714285714,4,5,1
25%,0.8,0.8,0.8000000000000002,4,1,1
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,3,0,0
25%,0.6666666666666666,1.0,0.8,4,2,0
25%,1.0,1.0,1.0,5,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.375,0.6,0.4615384615384615,3,5,2
25%,0.5,1.0,0.6666666666666666,2,2,0
25%,0.5,0.6666666666666666,0.5714285714285715,2,2,1
25%,1.0,1.0,1.0,3,0,0
25%,0.6,0.6,0.6,3,2,2
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,4,0,0
25%,0.75,0.75,0.75,3,1,1
25%,1.0,1.0,1.0,2,0,0
25%,0.5,0.6666666666666666,0.5714285714285715,2,2,1
25%,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
25%,0.8,1.0,0.888888888888889,4,1,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
25%,1.0,1.0,1.0,2,0,0
25%,0.5,0.5,0.5,1,1,1
25%,1.0,0.5,0.6666666666666666,1,0,1
25%,0.5,1.0,0.6666666666666666,2,2,0
25%,0.8,1.0,0.888888888888889,4,1,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,0.5,0.6666666666666666,1,0,1
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,0.5,0.6666666666666666,1,0,1
25%,0.16666666666666666,0.75,0.27272727272727276,3,15,1
25%,1.0,1.0,1.0,2,0,0
25%,0.09090909090909091,1.0,0.16666666666666669,1,10,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.16666666666666666,0.75,0.27272727272727276,3,15,1
25%,0.2857142857142857,0.6666666666666666,0.4,2,5,1
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,0.14285714285714285,1.0,0.25,2,12,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.75,0.75,0.75,3,1,1
25%,1.0,1.0,1.0,2,0,0
25%,0.8,1.0,0.888888888888889,4,1,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.6666666666666666,0.8,0.7272727272727272,4,2,1
25%,0.2857142857142857,0.6666666666666666,0.4,2,5,1
25%,0.5,1.0,0.6666666666666666,1,1,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.5,0.6666666666666666,1,0,1
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,1,0,0
25%,1.0,0.5,0.6666666666666666,1,0,1
25%,1.0,1.0,1.0,3,0,0
25%,0.5,1.0,0.6666666666666666,4,4,0
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,0.75,0.75,0.75,3,1,1
25%,0.8,0.8,0.8000000000000002,4,1,1
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,3,0,0
25%,0.4,1.0,0.5714285714285715,4,6,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1
25%,1.0,1.0,1.0,2,0,0
25%,0.625,0.8333333333333334,0.7142857142857143,5,3,1
25%,1.0,1.0,1.0,3,0,0
25%,0.7142857142857143,1.0,0.8333333333333333,5,2,0
25%,1.0,0.5,0.6666666666666666,1,0,1
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.2727272727272727,0.75,0.39999999999999997,3,8,1
25%,1.0,0.8,0.888888888888889,4,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.5,1.0,0.6666666666666666,4,4,0
25%,1.0,1.0,1.0,3,0,0
25%,0.6666666666666666,1.0,0.8,4,2,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,2,0,0
25%,0.5555555555555556,1.0,0.7142857142857143,5,4,0
25%,1.0,0.8,0.888888888888889,4,0,1
25%,0.5,0.6666666666666666,0.5714285714285715,2,2,1
25%,0.6666666666666666,1.0,0.8,4,2,0
25%,1.0,1.0,1.0,2,0,0
25%,0.5,1.0,0.6666666666666666,2,2,0
25%,1.0,0.75,0.8571428571428571,3,0,1
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.625,0.8333333333333334,0.7142857142857143,5,3,1
25%,0.6,1.0,0.7499999999999999,3,2,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.3333333333333333,0.6,0.42857142857142855,3,6,2
25%,0.5714285714285714,1.0,0.7272727272727273,4,3,0
25%,1.0,1.0,1.0,5,0,0
25%,0.6666666666666666,0.8,0.7272727272727272,4,2,1
25%,1.0,1.0,1.0,5,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,3,0,0
25%,0.375,0.75,0.5,3,5,1
25%,0.7142857142857143,1.0,0.8333333333333333,5,2,0
25%,0.2857142857142857,0.6666666666666666,0.4,2,5,1
25%,1.0,1.0,1.0,5,0,0
25%,0.3076923076923077,0.8,0.4444444444444444,4,9,1
25%,0.3333333333333333,0.5,0.4,1,2,1
25%,1.0,1.0,1.0,3,0,0
25%,0.5,1.0,0.6666666666666666,4,4,0
25%,0.2222222222222222,1.0,0.3636363636363636,2,7,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,0.6666666666666666,0.8,2,0,1
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,4,0,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,4,0,0
25%,0.5,1.0,0.6666666666666666,3,3,0
25%,0.8333333333333334,1.0,0.9090909090909091,5,1,0
25%,1.0,1.0,1.0,2,0,0
25%,1.0,1.0,1.0,3,0,0
