frame,person_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,True,0.0,0.0,0.11940328776836395,0.0,0.0,0.10268213599920273,0.0,0.0,0.03450020030140877,612.62158203125,320.54571533203125,0.507205605506897,0.0,0.0,0.1656002253293991,604.9844970703125,333.5570068359375,0.9388191103935242,650.8602905273438,341.823486328125,0.8618947863578796,577.735107421875,344.4508056640625,0.8742648363113403,640.8060302734375,363.85894775390625,0.5041956901550293,555.82470703125,348.544189453125,0.7605905532836914,0.0,0.0,0.4231277406215668,617.428955078125,398.5943298339844,0.9757741093635559,647.9733276367188,401.1171569824219,0.9582628607749939,584.1058959960938,423.7595520019531,0.9783015251159668,628.3336181640625,428.1629333496094,0.9565105438232422,568.0506591796875,465.7365417480469,0.9695550799369812,615.6470947265625,472.1155700683594,0.9506771564483643
1,True,0.0,0.0,0.08532976359128952,0.0,0.0,0.05670706555247307,0.0,0.0,0.03485013544559479,621.9589233398438,320.3520202636719,0.5281201601028442,0.0,0.0,0.3470401465892792,605.2579345703125,333.3470764160156,0.9688307046890259,655.1195068359375,345.2691955566406,0.9389153718948364,569.78271484375,347.62591552734375,0.9074731469154358,665.1810913085938,379.82135009765625,0.7024945616722107,554.7700805664062,350.31732177734375,0.7694296836853027,667.5341796875,405.3788757324219,0.5194108486175537,608.070556640625,404.085693359375,0.9874833822250366,642.6849975585938,408.59527587890625,0.9805119037628174,583.9259643554688,437.7698669433594,0.9812368750572205,648.3077392578125,442.3048400878906,0.9680519700050354,566.0811767578125,465.30816650390625,0.9686810970306396,649.955078125,470.716552734375,0.954620361328125
2,True,0.0,0.0,0.0847816988825798,0.0,0.0,0.05743718519806862,0.0,0.0,0.03361844643950462,621.9623413085938,319.8089599609375,0.5319944620132446,0.0,0.0,0.33256056904792786,605.6746215820312,332.5143127441406,0.9688950181007385,655.3939819335938,344.9023132324219,0.9368321895599365,570.0598754882812,346.6886291503906,0.910625159740448,664.4086303710938,380.0539245605469,0.6964300274848938,554.753662109375,349.84124755859375,0.7763011455535889,665.6874389648438,405.9613037109375,0.5172023177146912,608.3034057617188,404.5943298339844,0.9875375628471375,642.8419189453125,409.2583923339844,0.9802334904670715,583.54931640625,436.5992431640625,0.9814888834953308,647.372314453125,441.390380859375,0.9677656292915344,565.9497680664062,464.67608642578125,0.9690723419189453,649.1033935546875,470.5854797363281,0.9544897079467773
3,True,0.0,0.0,0.08704431354999542,0.0,0.0,0.06092454493045807,0.0,0.0,0.03366424888372421,621.8032836914062,319.9481506347656,0.5479943156242371,0.0,0.0,0.32523244619369507,605.960205078125,332.4778137207031,0.9696216583251953,655.4750366210938,345.23797607421875,0.934920072555542,570.9005126953125,346.2582092285156,0.9130032658576965,664.2162475585938,380.0908203125,0.6810466647148132,554.349853515625,349.8126525878906,0.7795583605766296,664.0362548828125,405.06585693359375,0.5033954381942749,608.5618286132812,404.9120178222656,0.9873822331428528,643.0267944335938,409.72991943359375,0.9794033169746399,584.2568359375,436.1665954589844,0.9814993739128113,648.3372802734375,441.2624206542969,0.966813325881958,565.6463623046875,464.9858093261719,0.9692472219467163,649.4321899414062,471.25360107421875,0.953782320022583
4,True,0.0,0.0,0.07672402262687683,0.0,0.0,0.05358114466071129,0.0,0.0,0.03080170415341854,621.4072265625,320.7746887207031,0.544101357460022,0.0,0.0,0.33656078577041626,605.6376342773438,334.81597900390625,0.9688463807106018,655.5645751953125,346.64453125,0.9359127283096313,571.7609252929688,347.9970703125,0.906639039516449,665.7394409179688,378.7680358886719,0.6821845173835754,554.3409423828125,350.54132080078125,0.7592260241508484,0.0,0.0,0.4901420772075653,607.382080078125,406.57135009765625,0.9875748753547668,642.1365966796875,410.94610595703125,0.9801908731460571,584.2017822265625,438.5953063964844,0.9817585945129395,648.060302734375,443.3180236816406,0.9682722091674805,566.0133056640625,467.7074890136719,0.9700507521629333,649.5809326171875,473.61834716796875,0.95591801404953
5,True,0.0,0.0,0.08977040648460388,0.0,0.0,0.061417799443006516,0.0,0.0,0.03509020060300827,621.9533081054688,320.5026550292969,0.5500724911689758,0.0,0.0,0.3398796319961548,605.7676391601562,334.0265197753906,0.9716324210166931,655.89404296875,347.42266845703125,0.9410416483879089,571.5337524414062,347.4063720703125,0.9145793914794922,663.4730834960938,383.1564636230469,0.6991287469863892,554.4923706054688,351.1495361328125,0.781207263469696,660.6038818359375,409.4153137207031,0.5178692936897278,606.7587280273438,406.0478210449219,0.9885572195053101,641.7711181640625,411.0637512207031,0.9816374182701111,584.0264282226562,438.3373718261719,0.9832019209861755,648.4218139648438,443.703369140625,0.9705758094787598,565.7217407226562,468.1253662109375,0.9716121554374695,650.2569580078125,474.91143798828125,0.9580499529838562
6,True,0.0,0.0,0.0656602755188942,0.0,0.0,0.04704958200454712,0.0,0.0,0.024715585634112358,620.3633422851562,320.9537353515625,0.5519381165504456,0.0,0.0,0.31132426857948303,604.7070922851562,334.4271240234375,0.9712267518043518,656.05517578125,347.7254943847656,0.9362001419067383,570.4066772460938,347.3660888671875,0.9205529689788818,665.4776000976562,382.5543212890625,0.6926124095916748,553.2288208007812,351.6820983886719,0.7825605869293213,0.0,0.0,0.49984556436538696,605.9805297851562,406.826416015625,0.9893871545791626,641.6282958984375,411.7581787109375,0.9824085831642151,583.4985961914062,439.4967346191406,0.9836063385009766,647.4219360351562,444.8839416503906,0.9703426361083984,566.1913452148438,470.9041748046875,0.971174955368042,649.9718627929688,477.72509765625,0.9564629793167114
7,True,0.0,0.0,0.049602530896663666,0.0,0.0,0.042124565690755844,0.0,0.0,0.017028603702783585,616.6040649414062,319.31817626953125,0.5530838370323181,0.0,0.0,0.22857236862182617,605.548828125,332.71832275390625,0.9605836272239685,654.9302978515625,343.3163757324219,0.8987177610397339,575.5906982421875,347.4434509277344,0.9104453921318054,664.9318237304688,371.675537109375,0.5915777087211609,554.6226196289062,350.9659729003906,0.7611196637153625,0.0,0.0,0.4163362681865692,611.2443237304688,404.17523193359375,0.9856399297714233,645.5432739257812,407.9336242675781,0.9743077754974365,584.0947265625,436.8594665527344,0.9797892570495605,645.0684814453125,441.7460632324219,0.9597625732421875,566.256591796875,464.8736572265625,0.9671439528465271,644.175537109375,471.1161193847656,0.9468908309936523
8,True,0.0,0.0,0.0498666949570179,0.0,0.0,0.0430886447429657,0.0,0.0,0.01696106791496277,617.2445068359375,319.28961181640625,0.5686038136482239,0.0,0.0,0.23216834664344788,605.5548095703125,332.662353515625,0.9625974297523499,655.3519287109375,344.6712646484375,0.8997742533683777,574.9588012695312,346.55072021484375,0.9124839305877686,663.8284912109375,373.87921142578125,0.5780958533287048,554.4432983398438,351.3919372558594,0.7597340941429138,0.0,0.0,0.399261474609375,610.415283203125,405.3118591308594,0.985977292060852,645.2089233398438,409.6825866699219,0.9742989540100098,583.5492553710938,436.6900939941406,0.9805344939231873,645.1968383789062,442.3569030761719,0.9602444171905518,566.31201171875,467.4556579589844,0.9684199690818787,645.8609619140625,474.9017333984375,0.9479838609695435
9,True,0.0,0.0,0.04885781183838844,0.0,0.0,0.040217120200395584,0.0,0.0,0.01790343038737774,617.591796875,319.9300231933594,0.5694843530654907,0.0,0.0,0.27127939462661743,606.6348266601562,333.8800964355469,0.9665176868438721,656.693359375,343.8091735839844,0.9194267392158508,578.1550903320312,348.4752502441406,0.9170105457305908,671.5027465820312,368.0732421875,0.6473223567008972,554.6407470703125,352.4775695800781,0.7653205990791321,0.0,0.0,0.44934698939323425,610.3364868164062,407.3395690917969,0.9875476360321045,644.7715454101562,410.88592529296875,0.9785954356193542,586.892333984375,436.6758117675781,0.9809193015098572,645.689208984375,441.94061279296875,0.9639192223548889,565.5883178710938,464.9300537109375,0.9678916931152344,639.5127563476562,472.12054443359375,0.9499379992485046
